"","newcase.date","region","newcases","cases.per10k"
"4028",2020-08-18,"VICHADA",19,0.00373406389965981
"4029",2020-08-19,"ANTIOQUIA",1320,0.259419176186892
"4030",2020-08-19,"ARAUCA",24,0.00471671229430713
"4031",2020-08-19,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",17,0.00334100454180088
"4032",2020-08-19,"ATLÁNTICO",148,0.0290863924815606
"4033",2020-08-19,"BOGOTÁ, D.C.",6218,1.2220215435834
"4034",2020-08-19,"BOLÍVAR",171,0.0336065750969383
"4035",2020-08-19,"BOYACÁ",130,0.0255488582608303
"4036",2020-08-19,"CÓRDOBA",283,0.0556178991370382
"4037",2020-08-19,"CALDAS",70,0.0137570775250624
"4038",2020-08-19,"CAQUETÁ",71,0.0139536072039919
"4039",2020-08-19,"CASANARE",37,0.00727159812039015
"4040",2020-08-19,"CAUCA",358,0.0703576250567479
"4041",2020-08-19,"CESAR",293,0.0575831959263328
"4042",2020-08-19,"CHOCÓ",10,0.00196529678929464
"4043",2020-08-19,"CUNDINAMARCA",407,0.0799875793242917
"4044",2020-08-19,"GUAINÍA",9,0.00176876711036517
"4045",2020-08-19,"GUAVIARE",5,0.000982648394647318
"4046",2020-08-19,"HUILA",172,0.0338031047758677
"4047",2020-08-19,"LA GUAJIRA",139,0.0273176253711954
"4048",2020-08-19,"MAGDALENA",172,0.0338031047758677
"4049",2020-08-19,"META",321,0.0630860269363578
"4050",2020-08-19,"NARIÑO",173,0.0339996344547972
"4051",2020-08-19,"NORTE DE SANTANDER",275,0.0540456617056025
"4052",2020-08-19,"PUTUMAYO",36,0.00707506844146069
"4053",2020-08-19,"QUINDÍO",73,0.0143466665618508
"4054",2020-08-19,"RISARALDA",245,0.0481497713377186
"4055",2020-08-19,"SANTANDER",657,0.129119999056658
"4056",2020-08-19,"SUCRE",102,0.0200460272508053
"4057",2020-08-19,"TOLIMA",180,0.0353753422073034
"4058",2020-08-19,"VALLE DEL CAUCA",537,0.105536437585122
"4059",2020-08-19,"VAUPÉS",9,0.00176876711036517
"4060",2020-08-19,"VICHADA",10,0.00196529678929464
"4061",2020-08-20,"ANTIOQUIA",1452,0.285361093805581
"4062",2020-08-20,"ARAUCA",31,0.00609242004681337
"4063",2020-08-20,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",24,0.00471671229430713
"4064",2020-08-20,"ATLÁNTICO",243,0.0477567119798596
"4065",2020-08-20,"BOGOTÁ, D.C.",3055,0.600398169129511
"4066",2020-08-20,"BOLÍVAR",111,0.0218147943611705
"4067",2020-08-20,"BOYACÁ",142,0.0279072144079838
"4068",2020-08-20,"CÓRDOBA",192,0.037733698354457
"4069",2020-08-20,"CALDAS",121,0.0237800911504651
"4070",2020-08-20,"CAQUETÁ",88,0.0172946117457928
"4071",2020-08-20,"CASANARE",22,0.0043236529364482
"4072",2020-08-20,"CAUCA",271,0.0532595429898846
"4073",2020-08-20,"CESAR",650,0.127744291304151
"4074",2020-08-20,"CHOCÓ",11,0.0021618264682241
"4075",2020-08-20,"CUNDINAMARCA",748,0.147004199839239
"4076",2020-08-20,"GUAINÍA",7,0.00137570775250624
"4077",2020-08-20,"GUAVIARE",5,0.000982648394647318
"4078",2020-08-20,"HUILA",140,0.0275141550501249
"4079",2020-08-20,"LA GUAJIRA",110,0.021618264682241
"4080",2020-08-20,"MAGDALENA",147,0.0288898628026311
"4081",2020-08-20,"META",214,0.0420573512909052
"4082",2020-08-20,"NARIÑO",206,0.0404851138594695
"4083",2020-08-20,"NORTE DE SANTANDER",400,0.0786118715717854
"4084",2020-08-20,"PUTUMAYO",72,0.0141501368829214
"4085",2020-08-20,"QUINDÍO",63,0.0123813697725562
"4086",2020-08-20,"RISARALDA",183,0.0359649312440918
"4087",2020-08-20,"SANTANDER",622,0.122241460294126
"4088",2020-08-20,"SUCRE",109,0.0214217350033115
"4089",2020-08-20,"TOLIMA",259,0.0509011868427311
"4090",2020-08-20,"VALLE DEL CAUCA",930,0.182772601404401
"4091",2020-08-20,"VAUPÉS",19,0.00373406389965981
"4092",2020-08-20,"VICHADA",2,0.000393059357858927
"4093",2020-08-21,"AMAZONAS",3,0.000589589036788391
"4094",2020-08-21,"ANTIOQUIA",1235,0.242714153477887
"4095",2020-08-21,"ARAUCA",32,0.00628894972574283
"4096",2020-08-21,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",22,0.0043236529364482
"4097",2020-08-21,"ATLÁNTICO",138,0.027121095692266
"4098",2020-08-21,"BOGOTÁ, D.C.",1582,0.310909952066411
"4099",2020-08-21,"BOLÍVAR",137,0.0269245660133365
"4100",2020-08-21,"BOYACÁ",208,0.0408781732173284
"4101",2020-08-21,"CÓRDOBA",161,0.0316412783076436
"4102",2020-08-21,"CALDAS",89,0.0174911414247223
"4103",2020-08-21,"CAQUETÁ",118,0.0231905021136767
"4104",2020-08-21,"CASANARE",21,0.00412712325751873
"4105",2020-08-21,"CAUCA",110,0.021618264682241
"4106",2020-08-21,"CESAR",405,0.0795945199664327
"4107",2020-08-21,"CHOCÓ",11,0.0021618264682241
"4108",2020-08-21,"CUNDINAMARCA",500,0.0982648394647318
"4109",2020-08-21,"GUAINÍA",48,0.00943342458861425
"4110",2020-08-21,"GUAVIARE",3,0.000589589036788391
"4111",2020-08-21,"HUILA",223,0.0438261184012704
"4112",2020-08-21,"LA GUAJIRA",200,0.0393059357858927
"4113",2020-08-21,"MAGDALENA",172,0.0338031047758677
"4114",2020-08-21,"META",263,0.0516873055584489
"4115",2020-08-21,"NARIÑO",145,0.0284968034447722
"4116",2020-08-21,"NORTE DE SANTANDER",147,0.0288898628026311
"4117",2020-08-21,"PUTUMAYO",55,0.0108091323411205
"4118",2020-08-21,"QUINDÍO",45,0.00884383555182586
"4119",2020-08-21,"RISARALDA",243,0.0477567119798596
"4120",2020-08-21,"SANTANDER",442,0.0868661180868229
"4121",2020-08-21,"SUCRE",162,0.0318378079865731
"4122",2020-08-21,"TOLIMA",345,0.0678027392306649
"4123",2020-08-21,"VALLE DEL CAUCA",606,0.119096985431255
"4124",2020-08-21,"VAUPÉS",16,0.00314447486287142
"4125",2020-08-21,"VICHADA",39,0.00766465747824908
"4126",2020-08-22,"AMAZONAS",3,0.000589589036788391
"4127",2020-08-22,"ANTIOQUIA",990,0.194564382140169
"4128",2020-08-22,"ARAUCA",12,0.00235835614715356
"4129",2020-08-22,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",11,0.0021618264682241
"4130",2020-08-22,"ATLÁNTICO",148,0.0290863924815606
"4131",2020-08-22,"BOGOTÁ, D.C.",1461,0.287129860915946
"4132",2020-08-22,"BOLÍVAR",149,0.0292829221604901
"4133",2020-08-22,"BOYACÁ",122,0.0239766208293946
"4134",2020-08-22,"CÓRDOBA",276,0.0542421913845319
"4135",2020-08-22,"CALDAS",88,0.0172946117457928
"4136",2020-08-22,"CAQUETÁ",79,0.0155258446354276
"4137",2020-08-22,"CASANARE",25,0.00491324197323659
"4138",2020-08-22,"CAUCA",189,0.0371441093176686
"4139",2020-08-22,"CESAR",237,0.0465775339062829
"4140",2020-08-22,"CHOCÓ",10,0.00196529678929464
"4141",2020-08-22,"CUNDINAMARCA",357,0.0701610953778185
"4142",2020-08-22,"GUAINÍA",35,0.00687853876253122
"4143",2020-08-22,"GUAVIARE",19,0.00373406389965981
"4144",2020-08-22,"HUILA",155,0.0304621002340668
"4145",2020-08-22,"LA GUAJIRA",87,0.0170980820668633
"4146",2020-08-22,"MAGDALENA",79,0.0155258446354276
"4147",2020-08-22,"META",244,0.0479532416587891
"4148",2020-08-22,"NARIÑO",115,0.0226009130768883
"4149",2020-08-22,"NORTE DE SANTANDER",109,0.0214217350033115
"4150",2020-08-22,"PUTUMAYO",27,0.00530630133109551
"4151",2020-08-22,"QUINDÍO",65,0.0127744291304151
"4152",2020-08-22,"RISARALDA",170,0.0334100454180088
"4153",2020-08-22,"SANTANDER",376,0.0738951592774783
"4154",2020-08-22,"SUCRE",149,0.0292829221604901
"4155",2020-08-22,"TOLIMA",201,0.0395024654648222
"4156",2020-08-22,"VALLE DEL CAUCA",369,0.0725194515249721
"4157",2020-08-22,"VAUPÉS",26,0.00510977165216605
"4158",2020-08-22,"VICHADA",24,0.00471671229430713
"4159",2020-08-23,"AMAZONAS",2,0.000393059357858927
"4160",2020-08-23,"ANTIOQUIA",676,0.132854062956317
"4161",2020-08-23,"ARAUCA",15,0.00294794518394195
"4162",2020-08-23,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",23,0.00452018261537766
"4163",2020-08-23,"ATLÁNTICO",87,0.0170980820668633
"4164",2020-08-23,"BOGOTÁ, D.C.",2524,0.496040909617966
"4165",2020-08-23,"BOLÍVAR",74,0.0145431962407803
"4166",2020-08-23,"BOYACÁ",103,0.0202425569297347
"4167",2020-08-23,"CÓRDOBA",189,0.0371441093176686
"4168",2020-08-23,"CALDAS",40,0.00786118715717854
"4169",2020-08-23,"CAQUETÁ",68,0.0133640181672035
"4170",2020-08-23,"CASANARE",21,0.00412712325751873
"4171",2020-08-23,"CAUCA",173,0.0339996344547972
"4172",2020-08-23,"CESAR",226,0.0444157074380588
"4173",2020-08-23,"CHOCÓ",20,0.00393059357858927
"4174",2020-08-23,"CUNDINAMARCA",348,0.0683923282674533
"4175",2020-08-23,"GUAINÍA",25,0.00491324197323659
"4176",2020-08-23,"GUAVIARE",5,0.000982648394647318
"4177",2020-08-23,"HUILA",150,0.0294794518394195
"4178",2020-08-23,"LA GUAJIRA",109,0.0214217350033115
"4179",2020-08-23,"MAGDALENA",58,0.0113987213779089
"4180",2020-08-23,"META",358,0.0703576250567479
"4181",2020-08-23,"NARIÑO",93,0.0182772601404401
"4182",2020-08-23,"NORTE DE SANTANDER",88,0.0172946117457928
"4183",2020-08-23,"PUTUMAYO",24,0.00471671229430713
"4184",2020-08-23,"QUINDÍO",40,0.00786118715717854
"4185",2020-08-23,"RISARALDA",120,0.0235835614715356
"4186",2020-08-23,"SANTANDER",482,0.0947273052440014
"4187",2020-08-23,"SUCRE",106,0.0208321459665231
"4188",2020-08-23,"TOLIMA",116,0.0227974427558178
"4189",2020-08-23,"VALLE DEL CAUCA",443,0.0870626477657523
"4190",2020-08-23,"VAUPÉS",31,0.00609242004681337
"4191",2020-08-23,"VICHADA",7,0.00137570775250624
"4192",2020-08-24,"AMAZONAS",2,0.000393059357858927
"4193",2020-08-24,"ANTIOQUIA",1281,0.251754518708643
"4194",2020-08-24,"ARAUCA",32,0.00628894972574283
"4195",2020-08-24,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",22,0.0043236529364482
"4196",2020-08-24,"ATLÁNTICO",138,0.027121095692266
"4197",2020-08-24,"BOGOTÁ, D.C.",2666,0.52394812402595
"4198",2020-08-24,"BOLÍVAR",107,0.0210286756454526
"4199",2020-08-24,"BOYACÁ",100,0.0196529678929464
"4200",2020-08-24,"CÓRDOBA",95,0.018670319498299
"4201",2020-08-24,"CALDAS",108,0.0212252053243821
"4202",2020-08-24,"CAQUETÁ",113,0.0222078537190294
"4203",2020-08-24,"CASANARE",41,0.00805771683610801
"4204",2020-08-24,"CAUCA",137,0.0269245660133365
"4205",2020-08-24,"CESAR",484,0.0951203646018604
"4206",2020-08-24,"CHOCÓ",28,0.00550283101002498
"4207",2020-08-24,"CUNDINAMARCA",362,0.0711437437724658
"4208",2020-08-24,"GUAINÍA",10,0.00196529678929464
"4209",2020-08-24,"GUAVIARE",26,0.00510977165216605
"4210",2020-08-24,"HUILA",173,0.0339996344547972
"4211",2020-08-24,"LA GUAJIRA",66,0.0129709588093446
"4212",2020-08-24,"MAGDALENA",141,0.0277106847290544
"4213",2020-08-24,"META",207,0.040681643538399
"4214",2020-08-24,"NARIÑO",161,0.0316412783076436
"4215",2020-08-24,"NORTE DE SANTANDER",154,0.0302655705551374
"4216",2020-08-24,"PUTUMAYO",34,0.00668200908360176
"4217",2020-08-24,"QUINDÍO",67,0.0131674884882741
"4218",2020-08-24,"RISARALDA",133,0.0261384472976186
"4219",2020-08-24,"SANTANDER",471,0.0925654787757773
"4220",2020-08-24,"SUCRE",74,0.0145431962407803
"4221",2020-08-24,"TOLIMA",160,0.0314447486287142
"4222",2020-08-24,"VALLE DEL CAUCA",503,0.0988544285015202
"4223",2020-08-24,"VAUPÉS",23,0.00452018261537766
"4224",2020-08-24,"VICHADA",12,0.00235835614715356
"4225",2020-08-25,"AMAZONAS",5,0.000982648394647318
"4226",2020-08-25,"ANTIOQUIA",1196,0.235049495999638
"4227",2020-08-25,"ARAUCA",15,0.00294794518394195
"4228",2020-08-25,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",20,0.00393059357858927
"4229",2020-08-25,"ATLÁNTICO",116,0.0227974427558178
"4230",2020-08-25,"BOGOTÁ, D.C.",3256,0.639900634594333
"4231",2020-08-25,"BOLÍVAR",153,0.0300690408762079
"4232",2020-08-25,"BOYACÁ",103,0.0202425569297347
"4233",2020-08-25,"CÓRDOBA",144,0.0283002737658428
"4234",2020-08-25,"CALDAS",90,0.0176876711036517
"4235",2020-08-25,"CAQUETÁ",132,0.0259419176186892
"4236",2020-08-25,"CASANARE",28,0.00550283101002498
"4237",2020-08-25,"CAUCA",139,0.0273176253711954
"4238",2020-08-25,"CESAR",436,0.0856869400132461
"4239",2020-08-25,"CHOCÓ",9,0.00176876711036517
"4240",2020-08-25,"CUNDINAMARCA",362,0.0711437437724658
"4241",2020-08-25,"GUAINÍA",15,0.00294794518394195
"4242",2020-08-25,"GUAVIARE",30,0.00589589036788391
"4243",2020-08-25,"HUILA",167,0.0328204563812204
"4244",2020-08-25,"LA GUAJIRA",149,0.0292829221604901
"4245",2020-08-25,"MAGDALENA",108,0.0212252053243821
"4246",2020-08-25,"META",276,0.0542421913845319
"4247",2020-08-25,"NARIÑO",148,0.0290863924815606
"4248",2020-08-25,"NORTE DE SANTANDER",165,0.0324273970233615
"4249",2020-08-25,"PUTUMAYO",34,0.00668200908360176
"4250",2020-08-25,"QUINDÍO",59,0.0115952510568383
"4251",2020-08-25,"RISARALDA",136,0.026728036334407
"4252",2020-08-25,"SANTANDER",479,0.094137716207213
"4253",2020-08-25,"SUCRE",106,0.0208321459665231
"4254",2020-08-25,"TOLIMA",169,0.0332135157390793
"4255",2020-08-25,"VALLE DEL CAUCA",518,0.101802373685462
"4256",2020-08-25,"VAUPÉS",19,0.00373406389965981
"4257",2020-08-25,"VICHADA",3,0.000589589036788391
"4258",2020-08-26,"AMAZONAS",4,0.000786118715717854
"4259",2020-08-26,"ANTIOQUIA",1328,0.260991413618328
"4260",2020-08-26,"ARAUCA",57,0.0112021916989794
"4261",2020-08-26,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",17,0.00334100454180088
"4262",2020-08-26,"ATLÁNTICO",137,0.0269245660133365
"4263",2020-08-26,"BOGOTÁ, D.C.",2392,0.470098991999277
"4264",2020-08-26,"BOLÍVAR",462,0.0907967116654122
"4265",2020-08-26,"BOYACÁ",89,0.0174911414247223
"4266",2020-08-26,"CÓRDOBA",153,0.0300690408762079
"4267",2020-08-26,"CALDAS",100,0.0196529678929464
"4268",2020-08-26,"CAQUETÁ",38,0.00746812779931961
"4269",2020-08-26,"CASANARE",37,0.00727159812039015
"4270",2020-08-26,"CAUCA",153,0.0300690408762079
"4271",2020-08-26,"CESAR",379,0.0744847483142667
"4272",2020-08-26,"CHOCÓ",8,0.00157223743143571
"4273",2020-08-26,"CUNDINAMARCA",366,0.0719298624881837
"4274",2020-08-26,"GUAINÍA",12,0.00235835614715356
"4275",2020-08-26,"GUAVIARE",35,0.00687853876253122
"4276",2020-08-26,"HUILA",226,0.0444157074380588
"4277",2020-08-26,"LA GUAJIRA",126,0.0247627395451124
"4278",2020-08-26,"MAGDALENA",163,0.0320343376655026
"4279",2020-08-26,"META",301,0.0591554333577685
"4280",2020-08-26,"NARIÑO",134,0.0263349769765481
"4281",2020-08-26,"NORTE DE SANTANDER",125,0.0245662098661829
"4282",2020-08-26,"PUTUMAYO",25,0.00491324197323659
"4283",2020-08-26,"QUINDÍO",72,0.0141501368829214
"4284",2020-08-26,"RISARALDA",181,0.0355718718862329
"4285",2020-08-26,"SANTANDER",438,0.086079999371105
"4286",2020-08-26,"SUCRE",68,0.0133640181672035
"4287",2020-08-26,"TOLIMA",211,0.0414677622541168
"4288",2020-08-26,"VALLE DEL CAUCA",437,0.0858834696921756
"4289",2020-08-26,"VAUPÉS",12,0.00235835614715356
"4290",2020-08-26,"VICHADA",7,0.00137570775250624
"4291",2020-08-27,"AMAZONAS",2,0.000393059357858927
"4292",2020-08-27,"ANTIOQUIA",1320,0.259419176186892
"4293",2020-08-27,"ARAUCA",24,0.00471671229430713
"4294",2020-08-27,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",25,0.00491324197323659
"4295",2020-08-27,"ATLÁNTICO",131,0.0257453879397597
"4296",2020-08-27,"BOGOTÁ, D.C.",2336,0.459093329979227
"4297",2020-08-27,"BOLÍVAR",183,0.0359649312440918
"4298",2020-08-27,"BOYACÁ",94,0.0184737898193696
"4299",2020-08-27,"CÓRDOBA",188,0.0369475796387391
"4300",2020-08-27,"CALDAS",78,0.0153293149564982
"4301",2020-08-27,"CAQUETÁ",139,0.0273176253711954
"4302",2020-08-27,"CASANARE",33,0.0064854794046723
"4303",2020-08-27,"CAUCA",114,0.0224043833979588
"4304",2020-08-27,"CESAR",327,0.0642652050099346
"4305",2020-08-27,"CHOCÓ",8,0.00157223743143571
"4306",2020-08-27,"CUNDINAMARCA",476,0.0935481271704246
"4307",2020-08-27,"GUAINÍA",47,0.00923689490968478
"4308",2020-08-27,"GUAVIARE",20,0.00393059357858927
"4309",2020-08-27,"HUILA",229,0.0450052964748471
"4310",2020-08-27,"LA GUAJIRA",115,0.0226009130768883
"4311",2020-08-27,"MAGDALENA",102,0.0200460272508053
"4312",2020-08-27,"META",282,0.0554213694581087
"4313",2020-08-27,"NARIÑO",118,0.0231905021136767
"4314",2020-08-27,"NORTE DE SANTANDER",132,0.0259419176186892
"4315",2020-08-27,"PUTUMAYO",26,0.00510977165216605
"4316",2020-08-27,"QUINDÍO",78,0.0153293149564982
"4317",2020-08-27,"RISARALDA",148,0.0290863924815606
"4318",2020-08-27,"SANTANDER",423,0.0831320541871631
"4319",2020-08-27,"SUCRE",193,0.0379302280333865
"4320",2020-08-27,"TOLIMA",192,0.037733698354457
"4321",2020-08-27,"VALLE DEL CAUCA",509,0.100033606575097
"4322",2020-08-27,"VAUPÉS",76,0.0149362555986392
"4323",2020-08-27,"VICHADA",46,0.00904036523075532
"4324",2020-08-28,"AMAZONAS",7,0.00137570775250624
"4325",2020-08-28,"ANTIOQUIA",1145,0.225026482374236
"4326",2020-08-28,"ARAUCA",40,0.00786118715717854
"4327",2020-08-28,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",28,0.00550283101002498
"4328",2020-08-28,"ATLÁNTICO",91,0.0178842007825812
"4329",2020-08-28,"BOGOTÁ, D.C.",2349,0.46164821580531
"4330",2020-08-28,"BOLÍVAR",105,0.0206356162875937
"4331",2020-08-28,"BOYACÁ",153,0.0300690408762079
"4332",2020-08-28,"CÓRDOBA",124,0.0243696801872535
"4333",2020-08-28,"CALDAS",103,0.0202425569297347
"4334",2020-08-28,"CAQUETÁ",69,0.013560547846133
"4335",2020-08-28,"CASANARE",23,0.00452018261537766
"4336",2020-08-28,"CAUCA",81,0.0159189039932865
"4337",2020-08-28,"CESAR",293,0.0575831959263328
"4338",2020-08-28,"CHOCÓ",14,0.00275141550501249
"4339",2020-08-28,"CUNDINAMARCA",351,0.0689819173042417
"4340",2020-08-28,"GUAINÍA",35,0.00687853876253122
"4341",2020-08-28,"GUAVIARE",12,0.00235835614715356
"4342",2020-08-28,"HUILA",213,0.0418608216119757
"4343",2020-08-28,"LA GUAJIRA",106,0.0208321459665231
"4344",2020-08-28,"MAGDALENA",170,0.0334100454180088
"4345",2020-08-28,"META",320,0.0628894972574283
"4346",2020-08-28,"NARIÑO",121,0.0237800911504651
"4347",2020-08-28,"NORTE DE SANTANDER",105,0.0206356162875937
"4348",2020-08-28,"PUTUMAYO",23,0.00452018261537766
"4349",2020-08-28,"QUINDÍO",85,0.0167050227090044
"4350",2020-08-28,"RISARALDA",212,0.0416642919330463
"4351",2020-08-28,"SANTANDER",440,0.086473058728964
"4352",2020-08-28,"SUCRE",123,0.024173150508324
"4353",2020-08-28,"TOLIMA",161,0.0316412783076436
"4354",2020-08-28,"VALLE DEL CAUCA",456,0.0896175335918354
"4355",2020-08-28,"VAUPÉS",31,0.00609242004681337
"4356",2020-08-28,"VICHADA",11,0.0021618264682241
"4357",2020-08-29,"AMAZONAS",1,0.000196529678929464
"4358",2020-08-29,"ANTIOQUIA",1063,0.20891104870202
"4359",2020-08-29,"ARAUCA",17,0.00334100454180088
"4360",2020-08-29,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",19,0.00373406389965981
"4361",2020-08-29,"ATLÁNTICO",158,0.0310516892708552
"4362",2020-08-29,"BOGOTÁ, D.C.",2065,0.405833786989342
"4363",2020-08-29,"BOLÍVAR",250,0.0491324197323659
"4364",2020-08-29,"BOYACÁ",71,0.0139536072039919
"4365",2020-08-29,"CÓRDOBA",75,0.0147397259197098
"4366",2020-08-29,"CALDAS",77,0.0151327852775687
"4367",2020-08-29,"CAQUETÁ",41,0.00805771683610801
"4368",2020-08-29,"CASANARE",31,0.00609242004681337
"4369",2020-08-29,"CAUCA",110,0.021618264682241
"4370",2020-08-29,"CESAR",152,0.0298725111972785
"4371",2020-08-29,"CHOCÓ",5,0.000982648394647318
"4372",2020-08-29,"CUNDINAMARCA",336,0.0660339721202998
"4373",2020-08-29,"GUAINÍA",34,0.00668200908360176
"4374",2020-08-29,"GUAVIARE",27,0.00530630133109551
"4375",2020-08-29,"HUILA",175,0.0343926938126561
"4376",2020-08-29,"LA GUAJIRA",84,0.0165084930300749
"4377",2020-08-29,"MAGDALENA",59,0.0115952510568383
"4378",2020-08-29,"META",188,0.0369475796387391
"4379",2020-08-29,"NARIÑO",111,0.0218147943611705
"4380",2020-08-29,"NORTE DE SANTANDER",85,0.0167050227090044
"4381",2020-08-29,"PUTUMAYO",21,0.00412712325751873
"4382",2020-08-29,"QUINDÍO",51,0.0100230136254026
"4383",2020-08-29,"RISARALDA",162,0.0318378079865731
"4384",2020-08-29,"SANTANDER",446,0.0876522368025407
"4385",2020-08-29,"SUCRE",131,0.0257453879397597
"4386",2020-08-29,"TOLIMA",147,0.0288898628026311
"4387",2020-08-29,"VALLE DEL CAUCA",375,0.0736986295985488
"4388",2020-08-29,"VAUPÉS",9,0.00176876711036517
"4389",2020-08-29,"VICHADA",44,0.0086473058728964
"4390",2020-08-30,"ANTIOQUIA",1071,0.210483286133455
"4391",2020-08-30,"ARAUCA",18,0.00353753422073034
"4392",2020-08-30,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",20,0.00393059357858927
"4393",2020-08-30,"ATLÁNTICO",55,0.0108091323411205
"4394",2020-08-30,"BOGOTÁ, D.C.",2201,0.432561823323749
"4395",2020-08-30,"BOLÍVAR",40,0.00786118715717854
"4396",2020-08-30,"BOYACÁ",200,0.0393059357858927
"4397",2020-08-30,"CÓRDOBA",41,0.00805771683610801
"4398",2020-08-30,"CALDAS",102,0.0200460272508053
"4399",2020-08-30,"CAQUETÁ",77,0.0151327852775687
"4400",2020-08-30,"CASANARE",43,0.00845077619396693
"4401",2020-08-30,"CAUCA",223,0.0438261184012704
"4402",2020-08-30,"CESAR",279,0.0548317804213203
"4403",2020-08-30,"CHOCÓ",3,0.000589589036788391
"4404",2020-08-30,"CUNDINAMARCA",284,0.0558144288159676
"4405",2020-08-30,"GUAINÍA",22,0.0043236529364482
"4406",2020-08-30,"GUAVIARE",7,0.00137570775250624
"4407",2020-08-30,"HUILA",113,0.0222078537190294
"4408",2020-08-30,"LA GUAJIRA",54,0.010612602662191
"4409",2020-08-30,"MAGDALENA",56,0.01100566202005
"4410",2020-08-30,"META",180,0.0353753422073034
"4411",2020-08-30,"NARIÑO",80,0.0157223743143571
"4412",2020-08-30,"NORTE DE SANTANDER",100,0.0196529678929464
"4413",2020-08-30,"PUTUMAYO",25,0.00491324197323659
"4414",2020-08-30,"QUINDÍO",67,0.0131674884882741
"4415",2020-08-30,"RISARALDA",86,0.0169015523879339
"4416",2020-08-30,"SANTANDER",432,0.0849008212975282
"4417",2020-08-30,"SUCRE",24,0.00471671229430713
"4418",2020-08-30,"TOLIMA",94,0.0184737898193696
"4419",2020-08-30,"VALLE DEL CAUCA",445,0.0874557071236113
"4420",2020-08-30,"VAUPÉS",16,0.00314447486287142
"4421",2020-08-30,"VICHADA",51,0.0100230136254026
"4422",2020-08-31,"ANTIOQUIA",1485,0.291846573210253
"4423",2020-08-31,"ARAUCA",27,0.00530630133109551
"4424",2020-08-31,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",17,0.00334100454180088
"4425",2020-08-31,"ATLÁNTICO",130,0.0255488582608303
"4426",2020-08-31,"BOGOTÁ, D.C.",3135,0.616120543443868
"4427",2020-08-31,"BOLÍVAR",261,0.05129424620059
"4428",2020-08-31,"BOYACÁ",114,0.0224043833979588
"4429",2020-08-31,"CÓRDOBA",97,0.019063378856158
"4430",2020-08-31,"CALDAS",132,0.0259419176186892
"4431",2020-08-31,"CAQUETÁ",58,0.0113987213779089
"4432",2020-08-31,"CASANARE",64,0.0125778994514857
"4433",2020-08-31,"CAUCA",132,0.0259419176186892
"4434",2020-08-31,"CESAR",311,0.0611207301470632
"4435",2020-08-31,"CHOCÓ",6,0.00117917807357678
"4436",2020-08-31,"CUNDINAMARCA",423,0.0831320541871631
"4437",2020-08-31,"GUAINÍA",89,0.0174911414247223
"4438",2020-08-31,"GUAVIARE",21,0.00412712325751873
"4439",2020-08-31,"HUILA",246,0.048346301016648
"4440",2020-08-31,"LA GUAJIRA",165,0.0324273970233615
"4441",2020-08-31,"MAGDALENA",122,0.0239766208293946
"4442",2020-08-31,"META",242,0.0475601823009302
"4443",2020-08-31,"NARIÑO",190,0.0373406389965981
"4444",2020-08-31,"NORTE DE SANTANDER",155,0.0304621002340668
"4445",2020-08-31,"PUTUMAYO",12,0.00235835614715356
"4446",2020-08-31,"QUINDÍO",85,0.0167050227090044
"4447",2020-08-31,"RISARALDA",138,0.027121095692266
"4448",2020-08-31,"SANTANDER",417,0.0819528761135863
"4449",2020-08-31,"SUCRE",75,0.0147397259197098
"4450",2020-08-31,"TOLIMA",237,0.0465775339062829
"4451",2020-08-31,"VALLE DEL CAUCA",694,0.136391597177048
"4452",2020-08-31,"VAUPÉS",11,0.0021618264682241
"4453",2020-08-31,"VICHADA",33,0.0064854794046723
"4454",2020-09-01,"AMAZONAS",1,0.000196529678929464
"4455",2020-09-01,"ANTIOQUIA",1290,0.253523285819008
"4456",2020-09-01,"ARAUCA",46,0.00904036523075532
"4457",2020-09-01,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",29,0.00569936068895444
"4458",2020-09-01,"ATLÁNTICO",175,0.0343926938126561
"4459",2020-09-01,"BOGOTÁ, D.C.",2904,0.570722187611162
"4460",2020-09-01,"BOLÍVAR",132,0.0259419176186892
